fmri_tr_index	t_start_s	t_end_s	vigilance_score	label_ternary
0	0.0	2.1	0.02194947873067137	1
1	2.1	4.2	0.01799540574072358	1
2	4.2	6.300000000000001	0.013173438908367576	-1
3	6.300000000000001	8.4	0.010119942742400304	-1
4	8.4	10.5	0.013275327331526603	-1
5	10.5	12.600000000000001	0.01939150626821174	1
6	12.600000000000001	14.700000000000001	0.020085743095736068	1
7	14.700000000000001	16.8	0.01740341572396048	1
8	16.8	18.900000000000002	0.018570859408366024	1
9	18.900000000000002	21.0	0.01715093658971945	0
10	21.0	23.1	0.01373530142937109	-1
11	23.1	25.200000000000003	0.01334487914360196	-1
12	25.200000000000003	27.3	0.015344879252009457	0
13	27.3	29.400000000000002	0.014495423614918337	0
14	29.400000000000002	31.5	0.01467243876545769	0
15	31.5	33.6	0.014742738430150506	0
16	33.6	35.7	0.013579481228029194	-1
17	35.7	37.800000000000004	0.01114327961633851	-1
18	37.800000000000004	39.9	0.011185764058137551	-1
19	39.9	42.0	0.011204502543751441	-1
20	42.0	44.1	0.010787447584170719	-1
21	44.1	46.2	0.011710903016969846	-1
22	46.2	48.300000000000004	0.012966843225769352	-1
23	48.300000000000004	50.400000000000006	0.014257434820502426	0
24	50.400000000000006	52.5	0.016222210217041698	0
25	52.5	54.6	0.01888978659088504	1
26	54.6	56.7	0.02080502878666097	1
27	56.7	58.800000000000004	0.021031658443449106	1
28	58.800000000000004	60.900000000000006	0.021738867362373147	1
29	60.900000000000006	63.0	0.020964835053552622	1
30	63.0	65.10000000000001	0.019367916711897123	1
31	65.10000000000001	67.2	0.020894905486729766	1
32	67.2	69.3	0.021247568303280635	1
33	69.3	71.4	0.02137371239766483	1
34	71.4	73.5	0.02152738568020797	1
35	73.5	75.60000000000001	0.025171323692377234	1
36	75.60000000000001	77.7	0.0211533566354296	1
37	77.7	79.8	0.023919941127639364	1
38	79.8	81.9	0.020754980628253386	1
39	81.9	84.0	0.019121091687867946	1
40	84.0	86.10000000000001	0.015407302639647194	0
41	86.10000000000001	88.2	0.01645425303943584	0
42	88.2	90.3	0.014242148853983751	-1
43	90.3	92.4	0.017194019766198106	1
44	92.4	94.5	0.017728588863053396	1
45	94.5	96.60000000000001	0.016643325367675717	0
46	96.60000000000001	98.7	0.01631385864703638	0
47	98.7	100.80000000000001	0.014994647024291322	0
48	100.80000000000001	102.9	0.012720047479077266	-1
49	102.9	105.0	0.013689566663822398	-1
50	105.0	107.10000000000001	0.014946074057412592	0
51	107.10000000000001	109.2	0.014558198331955643	0
52	109.2	111.30000000000001	0.015801188456487543	0
53	111.30000000000001	113.4	0.0198920460764933	1
54	113.4	115.5	0.019002921662610826	1
55	115.5	117.60000000000001	0.02147236526270513	1
56	117.60000000000001	119.7	0.0211552691442609	1
57	119.7	121.80000000000001	0.020072876185664484	1
58	121.80000000000001	123.9	0.01604152402244414	0
59	123.9	126.0	0.01979948749759889	1
60	126.0	128.1	0.01776297540989295	1
61	128.1	130.20000000000002	0.01930011775839339	1
62	130.20000000000002	132.3	0.018921111646086463	1
63	132.3	134.4	0.019189910941669077	1
64	134.4	136.5	0.019027830200879645	1
65	136.5	138.6	0.016803084982835562	0
66	138.6	140.70000000000002	0.017455005488079815	1
67	140.70000000000002	142.8	0.019063977624522596	1
68	142.8	144.9	0.020849405147151587	1
69	144.9	147.0	0.018688464863565766	1
70	147.0	149.1	0.02149319342090196	1
71	149.1	151.20000000000002	0.018431373029967443	1
72	151.20000000000002	153.3	0.018809507283271035	1
73	153.3	155.4	0.020763338738743836	1
74	155.4	157.5	0.02111389905762007	1
75	157.5	159.6	0.02155937268855248	1
76	159.6	161.70000000000002	0.027295716833193467	1
77	161.70000000000002	163.8	0.029675423064497632	1
78	163.8	165.9	0.026547838004889433	1
79	165.9	168.0	0.026910342432177214	1
80	168.0	170.1	0.027550158030830427	1
81	170.1	172.20000000000002	0.02229735022460887	1
82	172.20000000000002	174.3	0.020588968805791856	1
83	174.3	176.4	0.02015430385730576	1
84	176.4	178.5	0.01848612357961449	1
85	178.5	180.6	0.014482759527744058	0
86	180.6	182.70000000000002	0.014984267403953328	0
87	182.70000000000002	184.8	0.012310354820141969	-1
88	184.8	186.9	0.013488135768179497	-1
89	186.9	189.0	0.014213348188020766	-1
90	189.0	191.1	0.015952906888909137	0
91	191.1	193.20000000000002	0.016436411341686143	0
92	193.20000000000002	195.3	0.015429785500047533	0
93	195.3	197.4	0.014772773909632244	0
94	197.4	199.5	0.014880368029326279	0
95	199.5	201.60000000000002	0.013575635230177949	-1
96	201.60000000000002	203.70000000000002	0.013305386070183767	-1
97	203.70000000000002	205.8	0.013566823551665684	-1
98	205.8	207.9	0.012531026275344073	-1
99	207.9	210.0	0.010041550888356747	-1
100	210.0	212.10000000000002	0.010593504221387181	-1
101	212.10000000000002	214.20000000000002	0.009410554223532961	-1
102	214.20000000000002	216.3	0.018880324189381275	1
103	216.3	218.4	0.019267772798669563	1
104	218.4	220.5	0.022316596814342265	1
105	220.5	222.60000000000002	0.025034471634624633	1
106	222.60000000000002	224.70000000000002	0.027047674266167	1
107	224.70000000000002	226.8	0.018742657814058105	1
108	226.8	228.9	0.01756271294369677	1
109	228.9	231.0	0.015882381286776416	0
110	231.0	233.10000000000002	0.013156696572567626	-1
111	233.10000000000002	235.20000000000002	0.010624561752148046	-1
112	235.20000000000002	237.3	0.009956863262415426	-1
113	237.3	239.4	0.01194855345042909	-1
114	239.4	241.5	0.012526915800831952	-1
115	241.5	243.60000000000002	0.011889462415163954	-1
116	243.60000000000002	245.70000000000002	0.014691036980117186	0
117	245.70000000000002	247.8	0.01459398017786501	0
118	247.8	249.9	0.014226290590745028	-1
119	249.9	252.0	0.015687010964396085	0
120	252.0	254.10000000000002	0.018311602117631304	1
121	254.10000000000002	256.2	0.017415123643556765	1
122	256.2	258.3	0.017802506115855526	1
123	258.3	260.40000000000003	0.017433497030153632	1
124	260.40000000000003	262.5	0.015131184505766572	0
125	262.5	264.6	0.013899784039236548	-1
126	264.6	266.7	0.013430087371429639	-1
127	266.7	268.8	0.015517942412586647	0
128	268.8	270.90000000000003	0.01477444232092881	0
