fmri_tr_index	t_start_s	t_end_s	vigilance_score	label_ternary
0	0.0	2.1	0.014867277528929714	-1
1	2.1	4.2	0.011677846476656803	-1
2	4.2	6.300000000000001	0.007215642142102317	-1
3	6.300000000000001	8.4	0.02330654976357176	-1
4	8.4	10.5	0.02638178541529609	0
5	10.5	12.600000000000001	0.03005569127003305	0
6	12.600000000000001	14.700000000000001	0.024781219069703868	-1
7	14.700000000000001	16.8	0.02088547870078435	-1
8	16.8	18.900000000000002	0.013520837855276427	-1
9	18.900000000000002	21.0	0.012108870077561559	-1
10	21.0	23.1	0.009968797205027085	-1
11	23.1	25.200000000000003	0.009667904943595306	-1
12	25.200000000000003	27.3	0.01306088982705499	-1
13	27.3	29.400000000000002	0.018430756674591257	-1
14	29.400000000000002	31.5	0.020828658964985848	-1
15	31.5	33.6	0.025196686094881973	-1
16	33.6	35.7	0.028504255637409628	0
17	35.7	37.800000000000004	0.024633606463016374	-1
18	37.800000000000004	39.9	0.020200909120241806	-1
19	39.9	42.0	0.0215392639381597	-1
20	42.0	44.1	0.018201522821044	-1
21	44.1	46.2	0.016666950419208633	-1
22	46.2	48.300000000000004	0.02141112229676309	-1
23	48.300000000000004	50.400000000000006	0.022316564142855037	-1
24	50.400000000000006	52.5	0.027157366418628873	0
25	52.5	54.6	0.030214383552045317	0
26	54.6	56.7	0.04288301810770735	1
27	56.7	58.800000000000004	0.03893858906726453	1
28	58.800000000000004	60.900000000000006	0.04074727946119998	1
29	60.900000000000006	63.0	0.03706281831420498	1
30	63.0	65.10000000000001	0.03715380998385485	1
31	65.10000000000001	67.2	0.024921981184775354	-1
32	67.2	69.3	0.039352983985611545	1
33	69.3	71.4	0.044101714122201346	1
34	71.4	73.5	0.04469787187412185	1
35	73.5	75.60000000000001	0.05910561634462039	1
36	75.60000000000001	77.7	0.06211297680488861	1
37	77.7	79.8	0.05222042912714834	1
38	79.8	81.9	0.04743866192038773	1
39	81.9	84.0	0.04843130115265674	1
40	84.0	86.10000000000001	0.034322233049424555	0
41	86.10000000000001	88.2	0.03268556211511919	0
42	88.2	90.3	0.028280315260386907	0
43	90.3	92.4	0.02978605576652645	0
44	92.4	94.5	0.029066349968209206	0
45	94.5	96.60000000000001	0.03017125592268441	0
46	96.60000000000001	98.7	0.038202627662135245	1
47	98.7	100.80000000000001	0.038722276208406826	1
48	100.80000000000001	102.9	0.03764033766697132	1
49	102.9	105.0	0.03271522226407887	0
50	105.0	107.10000000000001	0.030341807316456842	0
