start_tr	end_tr	start_s	end_s	label_ternary
0	3	0.0	6.300000000000001	1
3	4	6.300000000000001	8.4	-1
4	9	8.4	18.900000000000002	1
9	11	18.900000000000002	23.1	0
11	17	23.1	35.7	1
17	18	35.7	37.800000000000004	0
18	21	37.800000000000004	44.1	1
21	23	44.1	48.300000000000004	0
23	30	48.300000000000004	63.0	-1
30	31	63.0	65.10000000000001	0
31	33	65.10000000000001	69.3	-1
33	35	69.3	73.5	0
35	38	73.5	79.8	1
38	39	79.8	81.9	0
39	43	81.9	90.3	-1
43	47	90.3	98.7	0
47	49	98.7	102.9	1
49	50	102.9	105.0	0
50	55	105.0	115.5	1
55	56	115.5	117.60000000000001	-1
56	60	117.60000000000001	126.0	0
60	66	126.0	138.6	1
66	68	138.6	142.8	0
68	70	142.8	147.0	1
70	76	147.0	159.6	0
76	78	159.6	163.8	1
78	80	163.8	168.0	0
80	81	168.0	170.1	1
81	82	170.1	172.20000000000002	0
82	83	172.20000000000002	174.3	-1
83	84	174.3	176.4	0
84	85	176.4	178.5	1
85	86	178.5	180.6	-1
86	88	180.6	184.8	0
88	94	184.8	197.4	-1
94	96	197.4	201.60000000000002	0
96	106	201.60000000000002	222.60000000000002	-1
106	108	222.60000000000002	226.8	0
108	109	226.8	228.9	1
109	116	228.9	243.60000000000002	0
116	125	243.60000000000002	262.5	-1
125	126	262.5	264.6	0
126	131	264.6	275.1	-1
131	132	275.1	277.2	0
132	142	277.2	298.2	1
142	143	298.2	300.3	0
143	145	300.3	304.5	1
145	147	304.5	308.7	0
147	152	308.7	319.2	1
152	153	319.2	321.3	0
153	155	321.3	325.5	-1
155	159	325.5	333.90000000000003	0
159	164	333.90000000000003	344.40000000000003	1
164	167	344.40000000000003	350.7	0
167	174	350.7	365.40000000000003	-1
174	176	365.40000000000003	369.6	0
176	177	369.6	371.7	-1
177	180	371.7	378.0	0
180	181	378.0	380.1	1
181	183	380.1	384.3	0
183	188	384.3	394.8	1
188	193	394.8	405.3	0
193	194	405.3	407.40000000000003	-1
194	197	407.40000000000003	413.70000000000005	0
197	198	413.70000000000005	415.8	-1
198	200	415.8	420.0	0
200	211	420.0	443.1	-1
211	213	443.1	447.3	0
213	214	447.3	449.40000000000003	1
214	222	449.40000000000003	466.20000000000005	0
222	228	466.20000000000005	478.8	-1
228	230	478.8	483.0	0
230	231	483.0	485.1	1
231	232	485.1	487.20000000000005	0
232	237	487.20000000000005	497.70000000000005	-1
237	240	497.70000000000005	504.0	0
240	250	504.0	525.0	-1
250	251	525.0	527.1	0
251	267	527.1	560.7	1
267	268	560.7	562.8000000000001	0
268	270	562.8000000000001	567.0	-1
270	271	567.0	569.1	0
271	273	569.1	573.3000000000001	1
273	276	573.3000000000001	579.6	0
276	277	579.6	581.7	-1
277	283	581.7	594.3000000000001	1
