fmri_tr_index	t_start_s	t_end_s	vigilance_score	label_ternary
0	0.0	2.1	0.06700709886017743	-1
1	2.1	4.2	0.05013509705695295	-1
2	4.2	6.300000000000001	0.038893209748820774	-1
3	6.300000000000001	8.4	0.05414849252502201	-1
4	8.4	10.5	0.07094863507063043	-1
5	10.5	12.600000000000001	0.08620064528593155	0
6	12.600000000000001	14.700000000000001	0.06820136211878433	-1
7	14.700000000000001	16.8	0.07200174886322451	-1
8	16.8	18.900000000000002	0.07403140425681862	-1
9	18.900000000000002	21.0	0.08156392581384593	-1
10	21.0	23.1	0.07760284503521611	-1
11	23.1	25.200000000000003	0.08123284702536802	-1
12	25.200000000000003	27.3	0.07838422541063113	-1
13	27.3	29.400000000000002	0.07788933823827919	-1
14	29.400000000000002	31.5	0.06703790629494896	-1
15	31.5	33.6	0.07577248862480726	-1
16	33.6	35.7	0.0850606748858803	0
17	35.7	37.800000000000004	0.0898375663683616	0
18	37.800000000000004	39.9	0.09082412326369167	0
19	39.9	42.0	0.09002886386745412	0
20	42.0	44.1	0.09297214522899094	0
21	44.1	46.2	0.08915996977502103	0
22	46.2	48.300000000000004	0.08834733284266094	0
23	48.300000000000004	50.400000000000006	0.08459203248113549	0
24	50.400000000000006	52.5	0.09649421192358736	1
25	52.5	54.6	0.0981181026025674	1
26	54.6	56.7	0.09310691961182728	0
27	56.7	58.800000000000004	0.0920350549176513	0
28	58.800000000000004	60.900000000000006	0.09438968530392361	1
29	60.900000000000006	63.0	0.09535781818864092	1
30	63.0	65.10000000000001	0.08545921840786881	0
31	65.10000000000001	67.2	0.09684086259598478	1
32	67.2	69.3	0.0955259007156663	1
33	69.3	71.4	0.09430847135744168	1
34	71.4	73.5	0.08804673425545162	0
35	73.5	75.60000000000001	0.09473166442184637	1
36	75.60000000000001	77.7	0.08752820759069575	0
37	77.7	79.8	0.09074785967857743	0
38	79.8	81.9	0.0983535668799965	1
39	81.9	84.0	0.09612114173453415	1
40	84.0	86.10000000000001	0.10428494811583566	1
41	86.10000000000001	88.2	0.09980769173840064	1
42	88.2	90.3	0.09494235816902835	1
43	90.3	92.4	0.08416064370181255	0
44	92.4	94.5	0.091411923766268	0
45	94.5	96.60000000000001	0.0898272034755589	0
46	96.60000000000001	98.7	0.09236598651758454	0
47	98.7	100.80000000000001	0.09245167438599844	0
48	100.80000000000001	102.9	0.09710762174704168	1
49	102.9	105.0	0.09472196731686798	1
50	105.0	107.10000000000001	0.08803156836400065	0
51	107.10000000000001	109.2	0.0874421646921762	0
52	109.2	111.30000000000001	0.0961622911433649	1
53	111.30000000000001	113.4	0.09976910903518423	1
54	113.4	115.5	0.10603553039736277	1
55	115.5	117.60000000000001	0.10743760020039188	1
56	117.60000000000001	119.7	0.11322445555189171	1
57	119.7	121.80000000000001	0.10082287349242444	1
58	121.80000000000001	123.9	0.106566753149014	1
59	123.9	126.0	0.09790299414465602	1
60	126.0	128.1	0.08080821264870205	-1
61	128.1	130.20000000000002	0.078926047059498	-1
62	130.20000000000002	132.3	0.07929732073752198	-1
63	132.3	134.4	0.07374347351643383	-1
64	134.4	136.5	0.06931530671556135	-1
65	136.5	138.6	0.08197897574994722	-1
66	138.6	140.70000000000002	0.08341178092579504	0
67	140.70000000000002	142.8	0.09173943512574548	0
68	142.8	144.9	0.09110043894912878	0
69	144.9	147.0	0.09226797433747091	0
70	147.0	149.1	0.08447061887018822	0
71	149.1	151.20000000000002	0.07924527543185235	-1
72	151.20000000000002	153.3	0.0849959748169076	0
73	153.3	155.4	0.08496244715433389	0
74	155.4	157.5	0.08727697556010498	0
75	157.5	159.6	0.09696937637172182	1
76	159.6	161.70000000000002	0.09770136601559151	1
77	161.70000000000002	163.8	0.10330420007919844	1
78	163.8	165.9	0.10038271246928586	1
79	165.9	168.0	0.10216266727362885	1
80	168.0	170.1	0.10102810936214014	1
81	170.1	172.20000000000002	0.10700641451582654	1
82	172.20000000000002	174.3	0.09743010426777342	1
83	174.3	176.4	0.10094645491643983	1
84	176.4	178.5	0.08989801330695392	0
85	178.5	180.6	0.08218165705644737	-1
86	180.6	182.70000000000002	0.07412405050797823	-1
87	182.70000000000002	184.8	0.06854506345797198	-1
88	184.8	186.9	0.0642538669197821	-1
89	186.9	189.0	0.06623844728774465	-1
90	189.0	191.1	0.0703043201261937	-1
91	191.1	193.20000000000002	0.08588578591179669	0
92	193.20000000000002	195.3	0.0867404863197691	0
93	195.3	197.4	0.0866317340844473	0
94	197.4	199.5	0.10141036167421502	1
95	199.5	201.60000000000002	0.10417228266625998	1
96	201.60000000000002	203.70000000000002	0.0940537846526198	1
97	203.70000000000002	205.8	0.09086431658636038	0
98	205.8	207.9	0.09334228624199446	0
99	207.9	210.0	0.09631157113347912	1
100	210.0	212.10000000000002	0.09378250339259721	1
101	212.10000000000002	214.20000000000002	0.08744803684990193	0
102	214.20000000000002	216.3	0.08886062714710027	0
103	216.3	218.4	0.08626100077256506	0
104	218.4	220.5	0.07757288486065723	-1
105	220.5	222.60000000000002	0.08459529351209452	0
106	222.60000000000002	224.70000000000002	0.08845616028076456	0
107	224.70000000000002	226.8	0.08454577986152871	0
108	226.8	228.9	0.08550225451405766	0
109	228.9	231.0	0.10649773424362921	1
110	231.0	233.10000000000002	0.10798176494640367	1
111	233.10000000000002	235.20000000000002	0.1119473796684692	1
112	235.20000000000002	237.3	0.127039730176342	1
113	237.3	239.4	0.1308904638637266	1
114	239.4	241.5	0.10743966766535201	1
115	241.5	243.60000000000002	0.10115652668607891	1
116	243.60000000000002	245.70000000000002	0.10424959684229734	1
117	245.70000000000002	247.8	0.10354403009268726	1
118	247.8	249.9	0.09864142222678189	1
119	249.9	252.0	0.1032817838334668	1
120	252.0	254.10000000000002	0.11311924245912582	1
121	254.10000000000002	256.2	0.10818766193542342	1
122	256.2	258.3	0.10508858250581406	1
123	258.3	260.40000000000003	0.1129073368654222	1
124	260.40000000000003	262.5	0.10480187605347341	1
125	262.5	264.6	0.0925811824048147	0
126	264.6	266.7	0.09322637228214038	0
127	266.7	268.8	0.10441510866089375	1
128	268.8	270.90000000000003	0.10914362911889271	1
129	270.90000000000003	273.0	0.10904539176747526	1
130	273.0	275.1	0.10841001576878445	1
131	275.1	277.2	0.10732331372961695	1
132	277.2	279.3	0.08382988399475995	0
133	279.3	281.40000000000003	0.06993143295204579	-1
134	281.40000000000003	283.5	0.07142620180211653	-1
135	283.5	285.6	0.07362800775074646	-1
136	285.6	287.7	0.08074542571552576	-1
137	287.7	289.8	0.08353353310865702	0
138	289.8	291.90000000000003	0.0908144495626527	0
139	291.90000000000003	294.0	0.08935726169588533	0
140	294.0	296.1	0.0864238735581032	0
141	296.1	298.2	0.0809290907917602	-1
142	298.2	300.3	0.08701893189820055	0
143	300.3	302.40000000000003	0.0896411569615064	0
144	302.40000000000003	304.5	0.08952282223766553	0
145	304.5	306.6	0.08754666332235089	0
146	306.6	308.7	0.07933377724306317	-1
147	308.7	310.8	0.07239653270407816	-1
148	310.8	312.90000000000003	0.05895772684971128	-1
149	312.90000000000003	315.0	0.05879239083588382	-1
150	315.0	317.1	0.056204223509525676	-1
151	317.1	319.2	0.060642897613149505	-1
152	319.2	321.3	0.06582238371776596	-1
153	321.3	323.40000000000003	0.0758022149222312	-1
154	323.40000000000003	325.5	0.07744021700403768	-1
155	325.5	327.6	0.08620615429230954	0
156	327.6	329.7	0.08510136517657513	0
157	329.7	331.8	0.0882012156148366	0
158	331.8	333.90000000000003	0.08724455100692204	0
159	333.90000000000003	336.0	0.09301631274602448	0
160	336.0	338.1	0.09834414073063215	1
161	338.1	340.2	0.1000262605892491	1
162	340.2	342.3	0.10553731004897024	1
163	342.3	344.40000000000003	0.10562326162537665	1
164	344.40000000000003	346.5	0.10121583295639627	1
165	346.5	348.6	0.08786077097775584	0
166	348.6	350.7	0.08966156621978291	0
167	350.7	352.8	0.07605632514612509	-1
168	352.8	354.90000000000003	0.06980205788775602	-1
169	354.90000000000003	357.0	0.06689467461600701	-1
170	357.0	359.1	0.08232462517233544	-1
171	359.1	361.2	0.0773699608530827	-1
172	361.2	363.3	0.08261584442070569	-1
173	363.3	365.40000000000003	0.08212814587648651	-1
174	365.40000000000003	367.5	0.08430780301840896	0
175	367.5	369.6	0.06930542148929948	-1
176	369.6	371.7	0.08277414537466221	-1
177	371.7	373.8	0.08812317426357465	0
178	373.8	375.90000000000003	0.09115646163548913	0
179	375.90000000000003	378.0	0.08824027611569081	0
180	378.0	380.1	0.09406213357731079	1
181	380.1	382.2	0.08345996927339637	0
182	382.2	384.3	0.0745232275431479	-1
183	384.3	386.40000000000003	0.0874550034100236	0
184	386.40000000000003	388.5	0.08875425330787291	0
185	388.5	390.6	0.09648540695723208	1
186	390.6	392.7	0.09834086617063154	1
187	392.7	394.8	0.09719009664436021	1
188	394.8	396.90000000000003	0.08773570029923371	0
189	396.90000000000003	399.0	0.08894846215521166	0
190	399.0	401.1	0.08260023173574381	-1
191	401.1	403.20000000000005	0.10297768698123885	1
192	403.20000000000005	405.3	0.12315134512072849	1
193	405.3	407.40000000000003	0.13078595552540423	1
194	407.40000000000003	409.5	0.14270341874125736	1
