fmri_tr_index	t_start_s	t_end_s	vigilance_score	label_ternary
0	0.0	2.1	0.02029075422833572	0
1	2.1	4.2	0.01626970967583289	-1
2	4.2	6.300000000000001	0.011800082074959051	-1
3	6.300000000000001	8.4	0.011613975250053416	-1
4	8.4	10.5	0.015052685812824347	-1
5	10.5	12.600000000000001	0.018114067248384387	-1
6	12.600000000000001	14.700000000000001	0.018959873762564097	0
7	14.700000000000001	16.8	0.02009268567498679	0
8	16.8	18.900000000000002	0.020710048502370876	0
9	18.900000000000002	21.0	0.022642888480193347	0
10	21.0	23.1	0.022139050379757844	0
11	23.1	25.200000000000003	0.018110101347277238	-1
12	25.200000000000003	27.3	0.015646200745956768	-1
13	27.3	29.400000000000002	0.01839719313444786	-1
14	29.400000000000002	31.5	0.018585597697986164	-1
15	31.5	33.6	0.022539859200763377	0
16	33.6	35.7	0.024409235584824197	1
17	35.7	37.800000000000004	0.02741821781393928	1
18	37.800000000000004	39.9	0.026081833263044623	1
19	39.9	42.0	0.025465179766299147	1
20	42.0	44.1	0.02331943552143147	1
21	44.1	46.2	0.023055628792532493	0
22	46.2	48.300000000000004	0.023504673129507207	1
23	48.300000000000004	50.400000000000006	0.02493735608039776	1
24	50.400000000000006	52.5	0.025240929996428997	1
25	52.5	54.6	0.022891984167430646	0
26	54.6	56.7	0.021747878660632637	0
27	56.7	58.800000000000004	0.024601754365318772	1
28	58.800000000000004	60.900000000000006	0.024123673252259205	1
29	60.900000000000006	63.0	0.023615216850133597	1
30	63.0	65.10000000000001	0.027416113940263668	1
31	65.10000000000001	67.2	0.026769152582034977	1
32	67.2	69.3	0.023814953907638034	1
33	69.3	71.4	0.02361926941440351	1
34	71.4	73.5	0.022282032428011963	0
35	73.5	75.60000000000001	0.018507169946091317	-1
36	75.60000000000001	77.7	0.019591308397325972	0
37	77.7	79.8	0.0193221447060139	0
38	79.8	81.9	0.019467839930213213	0
39	81.9	84.0	0.02272967019720807	0
40	84.0	86.10000000000001	0.025081243197969	1
41	86.10000000000001	88.2	0.024194133998869775	1
42	88.2	90.3	0.02458955128728907	1
43	90.3	92.4	0.02254227157430807	0
44	92.4	94.5	0.020040378412415804	0
45	94.5	96.60000000000001	0.020131431677057714	0
46	96.60000000000001	98.7	0.020063648012031973	0
47	98.7	100.80000000000001	0.022239923391337405	0
48	100.80000000000001	102.9	0.021382840749971533	0
49	102.9	105.0	0.019909924587648443	0
50	105.0	107.10000000000001	0.01865479814463497	-1
51	107.10000000000001	109.2	0.020553518114124727	0
52	109.2	111.30000000000001	0.01634146401847403	-1
53	111.30000000000001	113.4	0.017618467734042877	-1
54	113.4	115.5	0.017130994959066146	-1
55	115.5	117.60000000000001	0.018059787703573117	-1
56	117.60000000000001	119.7	0.01713951297477164	-1
57	119.7	121.80000000000001	0.015641052695689706	-1
58	121.80000000000001	123.9	0.01732775959859119	-1
59	123.9	126.0	0.01899599101041819	0
60	126.0	128.1	0.017953869161180327	-1
61	128.1	130.20000000000002	0.017395717470022574	-1
62	130.20000000000002	132.3	0.018740532477607614	-1
63	132.3	134.4	0.016369158009542306	-1
64	134.4	136.5	0.015326792338225731	-1
65	136.5	138.6	0.016163950273952912	-1
66	138.6	140.70000000000002	0.018492678936304983	-1
67	140.70000000000002	142.8	0.018412477484159136	-1
68	142.8	144.9	0.018468613791721135	-1
69	144.9	147.0	0.017927324267000957	-1
70	147.0	149.1	0.01805281753378561	-1
71	149.1	151.20000000000002	0.015667996376950655	-1
72	151.20000000000002	153.3	0.01680889848879589	-1
73	153.3	155.4	0.01996780752258146	0
74	155.4	157.5	0.02158005717115471	0
75	157.5	159.6	0.021549604268036846	0
76	159.6	161.70000000000002	0.02293469795185612	0
77	161.70000000000002	163.8	0.02192321396985529	0
78	163.8	165.9	0.021624110945747302	0
79	165.9	168.0	0.022889799728380664	0
80	168.0	170.1	0.023295349734929003	1
81	170.1	172.20000000000002	0.021974180111782808	0
82	172.20000000000002	174.3	0.022675222139337703	0
83	174.3	176.4	0.019377725344513364	0
84	176.4	178.5	0.017777457637416505	-1
85	178.5	180.6	0.01939101067636048	0
86	180.6	182.70000000000002	0.019489584730411385	0
87	182.70000000000002	184.8	0.021705560320209025	0
88	184.8	186.9	0.02082890513253671	0
89	186.9	189.0	0.020851453195237547	0
90	189.0	191.1	0.01847395992498841	-1
91	191.1	193.20000000000002	0.01740814289089658	-1
92	193.20000000000002	195.3	0.013722688863095514	-1
93	195.3	197.4	0.014807301500168644	-1
94	197.4	199.5	0.014454186704420577	-1
95	199.5	201.60000000000002	0.01519985322464272	-1
96	201.60000000000002	203.70000000000002	0.01674537897424113	-1
97	203.70000000000002	205.8	0.01705218826315197	-1
98	205.8	207.9	0.018685466677889954	-1
99	207.9	210.0	0.019024135143391328	0
100	210.0	212.10000000000002	0.018429213590660753	-1
101	212.10000000000002	214.20000000000002	0.018837842653544642	0
102	214.20000000000002	216.3	0.019050022265344458	0
103	216.3	218.4	0.01982096060478638	0
104	218.4	220.5	0.022238410638715643	0
105	220.5	222.60000000000002	0.023310884689849563	1
106	222.60000000000002	224.70000000000002	0.023218010597773675	1
107	224.70000000000002	226.8	0.02273199926925885	0
108	226.8	228.9	0.023884459543250244	1
109	228.9	231.0	0.021900396347659248	0
110	231.0	233.10000000000002	0.020014108543577935	0
111	233.10000000000002	235.20000000000002	0.019141051655847584	0
112	235.20000000000002	237.3	0.020497435898792812	0
113	237.3	239.4	0.019374620712434024	0
114	239.4	241.5	0.019874960477026877	0
115	241.5	243.60000000000002	0.021116246365544968	0
116	243.60000000000002	245.70000000000002	0.022807871987522262	0
117	245.70000000000002	247.8	0.02794652504000214	1
118	247.8	249.9	0.024954449534802105	1
119	249.9	252.0	0.027262666375031996	1
120	252.0	254.10000000000002	0.025861816060916608	1
121	254.10000000000002	256.2	0.024999256476260827	1
122	256.2	258.3	0.02393032995042014	1
123	258.3	260.40000000000003	0.025925226701429813	1
124	260.40000000000003	262.5	0.023786359687638668	1
125	262.5	264.6	0.02566351268839539	1
126	264.6	266.7	0.02500969849389678	1
127	266.7	268.8	0.020371345641202448	0
128	268.8	270.90000000000003	0.019921499491828646	0
129	270.90000000000003	273.0	0.018078799502237335	-1
130	273.0	275.1	0.015886766453951713	-1
131	275.1	277.2	0.015891869133156277	-1
132	277.2	279.3	0.021208197712158122	0
133	279.3	281.40000000000003	0.022100708186762304	0
134	281.40000000000003	283.5	0.0232969842873114	1
135	283.5	285.6	0.02426625138735101	1
136	285.6	287.7	0.025631115521899398	1
137	287.7	289.8	0.01986536204563119	0
138	289.8	291.90000000000003	0.01746168589600421	-1
139	291.90000000000003	294.0	0.023863263839927436	1
140	294.0	296.1	0.02745117254253	1
141	296.1	298.2	0.028896306023677938	1
142	298.2	300.3	0.03139859173565693	1
143	300.3	302.40000000000003	0.036294128708418895	1
144	302.40000000000003	304.5	0.030161842593535524	1
145	304.5	306.6	0.026315738872910374	1
146	306.6	308.7	0.024092469307161832	1
147	308.7	310.8	0.02507867522763349	1
148	310.8	312.90000000000003	0.02419326955057717	1
149	312.90000000000003	315.0	0.027827377945961365	1
150	315.0	317.1	0.028157983296562494	1
151	317.1	319.2	0.026724424099768926	1
152	319.2	321.3	0.023331844456008718	1
153	321.3	323.40000000000003	0.01949885975238178	0
154	323.40000000000003	325.5	0.0159881610806736	-1
155	325.5	327.6	0.015610604470411502	-1
156	327.6	329.7	0.016373409950759022	-1
157	329.7	331.8	0.015590134568927659	-1
158	331.8	333.90000000000003	0.019150509206658235	0
159	333.90000000000003	336.0	0.017282412077567942	-1
160	336.0	338.1	0.017142768085344692	-1
161	338.1	340.2	0.017254288264639078	-1
162	340.2	342.3	0.01786701276687231	-1
163	342.3	344.40000000000003	0.015075706624696317	-1
164	344.40000000000003	346.5	0.017542060741287238	-1
165	346.5	348.6	0.018915086029282036	0
166	348.6	350.7	0.028895078358227758	1
167	350.7	352.8	0.03184521614662041	1
168	352.8	354.90000000000003	0.030926683210369378	1
169	354.90000000000003	357.0	0.031803459392577026	1
170	357.0	359.1	0.033165967230825925	1
171	359.1	361.2	0.028162769880658904	1
172	361.2	363.3	0.02606013372590759	1
173	363.3	365.40000000000003	0.026500462758214136	1
174	365.40000000000003	367.5	0.02301434910020223	0
175	367.5	369.6	0.020006117793565037	0
176	369.6	371.7	0.013908238609540028	-1
177	371.7	373.8	0.012478139906137399	-1
178	373.8	375.90000000000003	0.013275924011959803	-1
179	375.90000000000003	378.0	0.013939147748736164	-1
180	378.0	380.1	0.01326339324987672	-1
181	380.1	382.2	0.013938517835113786	-1
182	382.2	384.3	0.015273647409340547	-1
183	384.3	386.40000000000003	0.014848735844477177	-1
184	386.40000000000003	388.5	0.015154247512576336	-1
185	388.5	390.6	0.016149918899236504	-1
186	390.6	392.7	0.01601718907528492	-1
187	392.7	394.8	0.018278904237190634	-1
188	394.8	396.90000000000003	0.018906129600729134	0
189	396.90000000000003	399.0	0.01947061096158328	0
190	399.0	401.1	0.019432361960216908	0
191	401.1	403.20000000000005	0.02016871547680425	0
192	403.20000000000005	405.3	0.01842159353373843	-1
193	405.3	407.40000000000003	0.017957450831061973	-1
194	407.40000000000003	409.5	0.019851502407510917	0
195	409.5	411.6	0.02004031732288142	0
196	411.6	413.70000000000005	0.01954116133437458	0
197	413.70000000000005	415.8	0.02216280007825666	0
198	415.8	417.90000000000003	0.021073966391732077	0
