fmri_tr_index	t_start_s	t_end_s	vigilance_score	label_ternary
0	0.0	2.1	0.10664363429188495	1
1	2.1	4.2	0.09515046079629597	1
2	4.2	6.300000000000001	0.07799885404041103	0
3	6.300000000000001	8.4	0.10890252453665537	1
4	8.4	10.5	0.12642043236241163	1
5	10.5	12.600000000000001	0.15906806699722145	1
6	12.600000000000001	14.700000000000001	0.1444954777991703	1
7	14.700000000000001	16.8	0.13827688636911667	1
8	16.8	18.900000000000002	0.14993915271559155	1
9	18.900000000000002	21.0	0.13894213789359408	1
10	21.0	23.1	0.13640315405901	1
11	23.1	25.200000000000003	0.1175309070052452	1
12	25.200000000000003	27.3	0.1136693670799043	1
13	27.3	29.400000000000002	0.07654961996195102	0
14	29.400000000000002	31.5	0.07988241477684105	0
15	31.5	33.6	0.05850072703516298	-1
16	33.6	35.7	0.06956063900241259	-1
17	35.7	37.800000000000004	0.05754057601138341	-1
18	37.800000000000004	39.9	0.07360824645107866	0
19	39.9	42.0	0.08422503457584385	0
20	42.0	44.1	0.08106813819960154	0
21	44.1	46.2	0.06462013294256029	-1
22	46.2	48.300000000000004	0.061511415018075485	-1
23	48.300000000000004	50.400000000000006	0.059758023221424636	-1
24	50.400000000000006	52.5	0.05288090033005674	-1
25	52.5	54.6	0.05203861433638698	-1
26	54.6	56.7	0.07162472517737214	0
27	56.7	58.800000000000004	0.07957169317037106	0
28	58.800000000000004	60.900000000000006	0.07689425302730127	0
29	60.900000000000006	63.0	0.08289489203451926	0
30	63.0	65.10000000000001	0.11069529855356744	1
31	65.10000000000001	67.2	0.09443706713165917	1
32	67.2	69.3	0.0936365142038722	1
33	69.3	71.4	0.08554370069081853	0
34	71.4	73.5	0.08788336651433286	0
35	73.5	75.60000000000001	0.06037175385729293	-1
36	75.60000000000001	77.7	0.059644431381113625	-1
37	77.7	79.8	0.06047295848382982	-1
38	79.8	81.9	0.062117783596769095	-1
39	81.9	84.0	0.05332970189689929	-1
40	84.0	86.10000000000001	0.057526947115590456	-1
41	86.10000000000001	88.2	0.057112950826348166	-1
42	88.2	90.3	0.04555263181521775	-1
43	90.3	92.4	0.07155171582322176	0
44	92.4	94.5	0.07470427950262677	0
45	94.5	96.60000000000001	0.07723465454290251	0
