fmri_tr_index	t_start_s	t_end_s	vigilance_score	label_ternary
0	0.0	2.1	0.03456859472824292	0
1	2.1	4.2	0.026161322317065708	-1
2	4.2	6.300000000000001	0.02144062843900325	-1
3	6.300000000000001	8.4	0.030804557627557027	-1
4	8.4	10.5	0.03490651222338578	0
5	10.5	12.600000000000001	0.037806241378716424	0
6	12.600000000000001	14.700000000000001	0.028651316027019848	-1
7	14.700000000000001	16.8	0.021335521665579473	-1
8	16.8	18.900000000000002	0.021356492084330003	-1
9	18.900000000000002	21.0	0.019809052299384178	-1
10	21.0	23.1	0.024534720865080763	-1
11	23.1	25.200000000000003	0.025461273115404894	-1
12	25.200000000000003	27.3	0.0254867712408842	-1
13	27.3	29.400000000000002	0.028302213149109752	-1
14	29.400000000000002	31.5	0.05565596839649718	1
15	31.5	33.6	0.05580028366578519	1
16	33.6	35.7	0.056371222715200744	1
17	35.7	37.800000000000004	0.05962268283577329	1
18	37.800000000000004	39.9	0.0816201879744041	1
19	39.9	42.0	0.11395917989937442	1
20	42.0	44.1	0.16660316950413764	1
21	44.1	46.2	0.22214589817724326	1
22	46.2	48.300000000000004	0.254820953705132	1
23	48.300000000000004	50.400000000000006	0.27310818681697085	1
24	50.400000000000006	52.5	0.2619660559126202	1
25	52.5	54.6	0.20539128028409318	1
26	54.6	56.7	0.15508301657416837	1
27	56.7	58.800000000000004	0.1180864929116502	1
28	58.800000000000004	60.900000000000006	0.07647982234384597	1
29	60.900000000000006	63.0	0.037946678618388144	0
30	63.0	65.10000000000001	0.03858181750575727	0
31	65.10000000000001	67.2	0.03375539205039553	-1
32	67.2	69.3	0.03339832295705032	-1
33	69.3	71.4	0.029534984922204917	-1
34	71.4	73.5	0.02462512866833909	-1
35	73.5	75.60000000000001	0.02454333405944828	-1
36	75.60000000000001	77.7	0.026194521141578667	-1
37	77.7	79.8	0.03058716322779214	-1
38	79.8	81.9	0.029790850713110564	-1
39	81.9	84.0	0.03128046258226577	-1
40	84.0	86.10000000000001	0.03390724878624056	0
41	86.10000000000001	88.2	0.033254472376075005	-1
42	88.2	90.3	0.03231752075265	-1
43	90.3	92.4	0.037113099425122836	0
44	92.4	94.5	0.03205207420345508	-1
45	94.5	96.60000000000001	0.039258231488799734	0
46	96.60000000000001	98.7	0.04105738010801361	0
47	98.7	100.80000000000001	0.04271324431425745	0
48	100.80000000000001	102.9	0.0380115387987275	0
49	102.9	105.0	0.037876010551694234	0
50	105.0	107.10000000000001	0.028494442538598563	-1
51	107.10000000000001	109.2	0.023989711333682245	-1
52	109.2	111.30000000000001	0.021262749272170173	-1
53	111.30000000000001	113.4	0.02342454855118679	-1
54	113.4	115.5	0.024531193990799796	-1
55	115.5	117.60000000000001	0.024487731393439908	-1
56	117.60000000000001	119.7	0.04735512537547972	1
57	119.7	121.80000000000001	0.046403872939164995	1
