fmri_tr_index	t_start_s	t_end_s	vigilance_score	label_ternary
0	0.0	2.1	0.05647228401122772	0
1	2.1	4.2	0.051519449787872346	0
2	4.2	6.300000000000001	0.048978633458762286	0
3	6.300000000000001	8.4	0.02966698006274514	-1
4	8.4	10.5	0.036409788024293094	-1
5	10.5	12.600000000000001	0.04093425047339225	-1
6	12.600000000000001	14.700000000000001	0.03717575896521694	-1
7	14.700000000000001	16.8	0.024443807025136665	-1
8	16.8	18.900000000000002	0.024711181529113488	-1
9	18.900000000000002	21.0	0.022114134546675164	-1
10	21.0	23.1	0.02071672875722166	-1
11	23.1	25.200000000000003	0.02275563668640028	-1
12	25.200000000000003	27.3	0.02421258096339839	-1
13	27.3	29.400000000000002	0.026490473511764246	-1
14	29.400000000000002	31.5	0.03302603714109222	-1
15	31.5	33.6	0.041215027108246254	-1
16	33.6	35.7	0.042026434515735255	-1
17	35.7	37.800000000000004	0.0678242806628633	1
18	37.800000000000004	39.9	0.06636761531078109	1
19	39.9	42.0	0.06780833782259257	1
20	42.0	44.1	0.06594811279986014	1
21	44.1	46.2	0.06245314094509522	1
22	46.2	48.300000000000004	0.03803033173425423	-1
23	48.300000000000004	50.400000000000006	0.039988443651430554	-1
24	50.400000000000006	52.5	0.042377516839493146	-1
25	52.5	54.6	0.05596459255541687	0
26	54.6	56.7	0.06248050181268287	1
27	56.7	58.800000000000004	0.0734590064126613	1
28	58.800000000000004	60.900000000000006	0.07042485167113892	1
29	60.900000000000006	63.0	0.11245227449320072	1
30	63.0	65.10000000000001	0.09608838795045838	1
31	65.10000000000001	67.2	0.08957340191946167	1
32	67.2	69.3	0.07874160343774018	1
33	69.3	71.4	0.08343740543069325	1
34	71.4	73.5	0.042914759890270215	0
35	73.5	75.60000000000001	0.06427934721900258	1
36	75.60000000000001	77.7	0.06322680599376779	1
37	77.7	79.8	0.06227846708619758	1
38	79.8	81.9	0.06850981453871938	1
39	81.9	84.0	0.056847890785766415	0
40	84.0	86.10000000000001	0.09196257562813304	1
41	86.10000000000001	88.2	0.09733877367352785	1
42	88.2	90.3	0.10067091609143697	1
43	90.3	92.4	0.0964662597536425	1
44	92.4	94.5	0.10381759425044738	1
45	94.5	96.60000000000001	0.044170294375929876	0
46	96.60000000000001	98.7	0.04351744942196303	0
47	98.7	100.80000000000001	0.04879424477116294	0
48	100.80000000000001	102.9	0.045765621425629864	0
49	102.9	105.0	0.047845056546188994	0
50	105.0	107.10000000000001	0.05312138913025773	0
51	107.10000000000001	109.2	0.09106388387799252	1
52	109.2	111.30000000000001	0.09232893267950329	1
53	111.30000000000001	113.4	0.09023650986093446	1
54	113.4	115.5	0.08242824983815274	1
55	115.5	117.60000000000001	0.08657311914963595	1
56	117.60000000000001	119.7	0.045701535522863136	0
57	119.7	121.80000000000001	0.04122214452549755	-1
58	121.80000000000001	123.9	0.04393766013980113	0
59	123.9	126.0	0.06537029865733279	1
60	126.0	128.1	0.0643784407931083	1
61	128.1	130.20000000000002	0.0660113098907074	1
62	130.20000000000002	132.3	0.06486842744089401	1
63	132.3	134.4	0.06885245713928363	1
64	134.4	136.5	0.04961228728080311	0
65	136.5	138.6	0.07340473673217851	1
66	138.6	140.70000000000002	0.08352387512562158	1
67	140.70000000000002	142.8	0.07909899362866514	1
68	142.8	144.9	0.08956423809776501	1
69	144.9	147.0	0.09526376663040424	1
70	147.0	149.1	0.06393924936211295	1
71	149.1	151.20000000000002	0.05291988462246848	0
72	151.20000000000002	153.3	0.05837274703966158	0
73	153.3	155.4	0.040369609899467127	-1
74	155.4	157.5	0.033482692889241425	-1
75	157.5	159.6	0.03261406990796729	-1
76	159.6	161.70000000000002	0.029049485300590594	-1
77	161.70000000000002	163.8	0.023008422748543176	-1
78	163.8	165.9	0.019793194836855765	-1
79	165.9	168.0	0.01952242539416363	-1
80	168.0	170.1	0.02264891650672675	-1
81	170.1	172.20000000000002	0.023942300865511815	-1
82	172.20000000000002	174.3	0.026118899451146062	-1
83	174.3	176.4	0.032687463420437136	-1
84	176.4	178.5	0.03050734453619944	-1
85	178.5	180.6	0.034366962337218185	-1
86	180.6	182.70000000000002	0.035598665381609	-1
87	182.70000000000002	184.8	0.03822875409018253	-1
88	184.8	186.9	0.035655096137021655	-1
89	186.9	189.0	0.04088268273004528	-1
90	189.0	191.1	0.03863439955322498	-1
