fmri_tr_index	t_start_s	t_end_s	vigilance_score	label_ternary
0	0.0	2.1	0.006505019983774431	-1
1	2.1	4.2	0.005576918005945515	-1
2	4.2	6.300000000000001	0.004132253542752552	-1
3	6.300000000000001	8.4	0.004190376002459775	-1
4	8.4	10.5	0.005646403315019641	-1
5	10.5	12.600000000000001	0.006750474891296194	-1
6	12.600000000000001	14.700000000000001	0.008044470613852592	0
7	14.700000000000001	16.8	0.007657909896387559	0
8	16.8	18.900000000000002	0.008530464606678303	0
9	18.900000000000002	21.0	0.009192332078675255	1
10	21.0	23.1	0.011260617135577604	1
11	23.1	25.200000000000003	0.009561169229043225	1
12	25.200000000000003	27.3	0.011403118142678909	1
13	27.3	29.400000000000002	0.011033594222065748	1
14	29.400000000000002	31.5	0.010573489309372805	1
15	31.5	33.6	0.008599017949875765	0
16	33.6	35.7	0.008735590251831737	0
17	35.7	37.800000000000004	0.007722665918511192	0
18	37.800000000000004	39.9	0.007561577609378374	-1
19	39.9	42.0	0.008702676709214322	0
20	42.0	44.1	0.008797558358841544	0
21	44.1	46.2	0.00865914308227208	0
22	46.2	48.300000000000004	0.007416773441629165	-1
23	48.300000000000004	50.400000000000006	0.007687688140401223	0
24	50.400000000000006	52.5	0.008966373892799523	1
25	52.5	54.6	0.008779680854497408	0
26	54.6	56.7	0.01012560024210653	1
27	56.7	58.800000000000004	0.009959116432458507	1
28	58.800000000000004	60.900000000000006	0.010787267034431848	1
29	60.900000000000006	63.0	0.009931880583717028	1
30	63.0	65.10000000000001	0.010906416010078156	1
31	65.10000000000001	67.2	0.010454354715509352	1
32	67.2	69.3	0.013035198272149145	1
33	69.3	71.4	0.012519493930141805	1
34	71.4	73.5	0.011026097383006618	1
35	73.5	75.60000000000001	0.009871647810726854	1
36	75.60000000000001	77.7	0.010327599455855634	1
37	77.7	79.8	0.008805569457218871	0
38	79.8	81.9	0.009051630236865942	1
39	81.9	84.0	0.008374225835673248	0
40	84.0	86.10000000000001	0.008959867420992761	1
41	86.10000000000001	88.2	0.008503692732370428	0
42	88.2	90.3	0.008132457575285804	0
43	90.3	92.4	0.008849926100516173	1
44	92.4	94.5	0.010314041260725597	1
45	94.5	96.60000000000001	0.01041992541713173	1
46	96.60000000000001	98.7	0.010260311053277956	1
47	98.7	100.80000000000001	0.010486958151291546	1
48	100.80000000000001	102.9	0.009528628110060576	1
49	102.9	105.0	0.009058884666413686	1
50	105.0	107.10000000000001	0.009145335540529851	1
51	107.10000000000001	109.2	0.009392952706047956	1
52	109.2	111.30000000000001	0.008375293591083511	0
53	111.30000000000001	113.4	0.0077521690781596365	0
54	113.4	115.5	0.007391434121984027	-1
55	115.5	117.60000000000001	0.007778064827404717	0
56	117.60000000000001	119.7	0.007981691578896933	0
57	119.7	121.80000000000001	0.008848812267558435	0
58	121.80000000000001	123.9	0.010444681145058182	1
59	123.9	126.0	0.00975643358750087	1
60	126.0	128.1	0.00925226262296961	1
61	128.1	130.20000000000002	0.00807933589685772	0
62	130.20000000000002	132.3	0.007599513976742882	-1
63	132.3	134.4	0.007490308204648574	-1
64	134.4	136.5	0.007966426742401818	0
65	136.5	138.6	0.008886086411498517	1
66	138.6	140.70000000000002	0.009594379370043813	1
