fmri_tr_index	t_start_s	t_end_s	vigilance_score	label_ternary
0	0.0	2.1	0.0703730795247138	1
1	2.1	4.2	0.04321063068486153	1
2	4.2	6.300000000000001	0.03084182588814169	0
3	6.300000000000001	8.4	0.03888333151155449	0
4	8.4	10.5	0.040651733830390814	0
5	10.5	12.600000000000001	0.04379115698606378	1
6	12.600000000000001	14.700000000000001	0.03692911071064929	0
7	14.700000000000001	16.8	0.02657260777524069	-1
8	16.8	18.900000000000002	0.018070870200121245	-1
9	18.900000000000002	21.0	0.01922589711353223	-1
10	21.0	23.1	0.020111059396302897	-1
11	23.1	25.200000000000003	0.026519709360586716	-1
12	25.200000000000003	27.3	0.035098326194197796	0
13	27.3	29.400000000000002	0.03610994297348946	0
14	29.400000000000002	31.5	0.037688475753057955	0
15	31.5	33.6	0.03597063991221029	0
16	33.6	35.7	0.026609393033228696	-1
17	35.7	37.800000000000004	0.019320117372237152	-1
18	37.800000000000004	39.9	0.019353642750951472	-1
19	39.9	42.0	0.01840647701499452	-1
20	42.0	44.1	0.020341350391262038	-1
21	44.1	46.2	0.01871546170261995	-1
22	46.2	48.300000000000004	0.01987420543040296	-1
23	48.300000000000004	50.400000000000006	0.018393332026270047	-1
24	50.400000000000006	52.5	0.034064263076454465	0
25	52.5	54.6	0.041287692405514956	0
26	54.6	56.7	0.04137707910963443	0
27	56.7	58.800000000000004	0.0427319190333384	1
28	58.800000000000004	60.900000000000006	0.058490675950344684	1
29	60.900000000000006	63.0	0.04833521636650195	1
30	63.0	65.10000000000001	0.04315030207389109	1
31	65.10000000000001	67.2	0.04542701288119229	1
32	67.2	69.3	0.043786141829787004	1
33	69.3	71.4	0.04225773632205251	1
34	71.4	73.5	0.04206216659201577	0
35	73.5	75.60000000000001	0.042920047832854025	1
36	75.60000000000001	77.7	0.04926450827326569	1
37	77.7	79.8	0.06037312326017396	1
38	79.8	81.9	0.048893986513172116	1
39	81.9	84.0	0.048195144496776594	1
40	84.0	86.10000000000001	0.046087250016847076	1
41	86.10000000000001	88.2	0.042726328163094456	1
42	88.2	90.3	0.04424779325665365	1
43	90.3	92.4	0.04344423395632369	1
44	92.4	94.5	0.04265017563449958	1
45	94.5	96.60000000000001	0.040964489250099684	0
46	96.60000000000001	98.7	0.048534954844205246	1
47	98.7	100.80000000000001	0.04049985850868143	0
48	100.80000000000001	102.9	0.04429259613666953	1
49	102.9	105.0	0.04155204139923489	0
50	105.0	107.10000000000001	0.04344930301497078	1
51	107.10000000000001	109.2	0.03304842631605676	0
52	109.2	111.30000000000001	0.02732266217134131	-1
53	111.30000000000001	113.4	0.022258384931714573	-1
54	113.4	115.5	0.02143956660197744	-1
55	115.5	117.60000000000001	0.021349650901062462	-1
56	117.60000000000001	119.7	0.019374171496223596	-1
57	119.7	121.80000000000001	0.02055856890285661	-1
58	121.80000000000001	123.9	0.02028959652125272	-1
59	123.9	126.0	0.020840387026034676	-1
60	126.0	128.1	0.021293242995681697	-1
61	128.1	130.20000000000002	0.02291104056570991	-1
62	130.20000000000002	132.3	0.019963265749135487	-1
63	132.3	134.4	0.021615537030361832	-1
64	134.4	136.5	0.04305354361846809	1
65	136.5	138.6	0.04705600077966765	1
66	138.6	140.70000000000002	0.05542898069680412	1
67	140.70000000000002	142.8	0.06439291174083087	1
68	142.8	144.9	0.06615571257383211	1
69	144.9	147.0	0.0604238505474705	1
70	147.0	149.1	0.061032393954943746	1
71	149.1	151.20000000000002	0.052129143860241256	1
