fmri_tr_index	t_start_s	t_end_s	vigilance_score	label_ternary
0	0.0	2.1	0.05057699318898085	1
1	2.1	4.2	0.04266914616570319	1
2	4.2	6.300000000000001	0.03197144082388067	0
3	6.300000000000001	8.4	0.019812566223700305	-1
4	8.4	10.5	0.028165925796785857	-1
5	10.5	12.600000000000001	0.03692097660428307	0
6	12.600000000000001	14.700000000000001	0.03580632088356361	0
7	14.700000000000001	16.8	0.03808982022093066	1
8	16.8	18.900000000000002	0.03973497231374121	1
9	18.900000000000002	21.0	0.04670645823798	1
10	21.0	23.1	0.045721477923829856	1
11	23.1	25.200000000000003	0.044783663316882896	1
12	25.200000000000003	27.3	0.04244222275464973	1
13	27.3	29.400000000000002	0.0383919923090906	1
14	29.400000000000002	31.5	0.027850131559800033	-1
15	31.5	33.6	0.022584894918388325	-1
16	33.6	35.7	0.021498008642933553	-1
17	35.7	37.800000000000004	0.01971854386980631	-1
18	37.800000000000004	39.9	0.02359190268918302	-1
19	39.9	42.0	0.02133545586644771	-1
20	42.0	44.1	0.022367246621291633	-1
21	44.1	46.2	0.022576608885873525	-1
22	46.2	48.300000000000004	0.031997369816868716	0
23	48.300000000000004	50.400000000000006	0.03703270696270984	0
24	50.400000000000006	52.5	0.04564602870019215	1
25	52.5	54.6	0.04875926650475909	1
26	54.6	56.7	0.05563369768543863	1
27	56.7	58.800000000000004	0.04777777682680599	1
28	58.800000000000004	60.900000000000006	0.04241574036850369	1
29	60.900000000000006	63.0	0.03608371682448689	0
30	63.0	65.10000000000001	0.034336345560058844	0
31	65.10000000000001	67.2	0.03168292708115302	0
32	67.2	69.3	0.03280690995017281	0
33	69.3	71.4	0.030589161896188957	-1
34	71.4	73.5	0.030185907678193902	-1
35	73.5	75.60000000000001	0.03721429094476475	0
36	75.60000000000001	77.7	0.03266681578411844	0
37	77.7	79.8	0.034688676169880375	0
38	79.8	81.9	0.03869656523863521	1
39	81.9	84.0	0.03882239954165722	1
40	84.0	86.10000000000001	0.03783433129763673	1
41	86.10000000000001	88.2	0.03913820098016968	1
42	88.2	90.3	0.037218191526873654	0
43	90.3	92.4	0.030837850037391597	-1
44	92.4	94.5	0.030770369286141293	-1
45	94.5	96.60000000000001	0.02623743120900188	-1
46	96.60000000000001	98.7	0.02780603391229328	-1
47	98.7	100.80000000000001	0.02432473232025956	-1
48	100.80000000000001	102.9	0.03191561116295975	0
49	102.9	105.0	0.03682123883599894	0
50	105.0	107.10000000000001	0.04010137128461609	1
51	107.10000000000001	109.2	0.041210867512129296	1
52	109.2	111.30000000000001	0.04600103480268167	1
53	111.30000000000001	113.4	0.04332843060121677	1
54	113.4	115.5	0.054564190376910675	1
55	115.5	117.60000000000001	0.056737095987395396	1
56	117.60000000000001	119.7	0.05677690518015457	1
57	119.7	121.80000000000001	0.06114623583355644	1
58	121.80000000000001	123.9	0.060094708618497965	1
59	123.9	126.0	0.0478986163059323	1
60	126.0	128.1	0.04931019760743684	1
61	128.1	130.20000000000002	0.04741009239079069	1
62	130.20000000000002	132.3	0.04121101219785718	1
63	132.3	134.4	0.03979644419604192	1
64	134.4	136.5	0.0377349856314632	1
65	136.5	138.6	0.029421261446915366	-1
66	138.6	140.70000000000002	0.030349610588662784	-1
67	140.70000000000002	142.8	0.031669840774605156	0
68	142.8	144.9	0.031576622808619684	0
69	144.9	147.0	0.03150963606736404	-1
70	147.0	149.1	0.032952353962416955	0
71	149.1	151.20000000000002	0.03504510288931385	0
72	151.20000000000002	153.3	0.03598761642780699	0
73	153.3	155.4	0.0376376968396376	1
74	155.4	157.5	0.03743946641790365	1
75	157.5	159.6	0.038612303891326374	1
76	159.6	161.70000000000002	0.03508104435860147	0
77	161.70000000000002	163.8	0.0353116420899605	0
78	163.8	165.9	0.03503878439726744	0
79	165.9	168.0	0.061988877503942	1
80	168.0	170.1	0.06304751931164969	1
81	170.1	172.20000000000002	0.06540343097857544	1
82	172.20000000000002	174.3	0.06566341610044983	1
83	174.3	176.4	0.06427759892721474	1
84	176.4	178.5	0.04687678700829125	1
85	178.5	180.6	0.049827458913182736	1
86	180.6	182.70000000000002	0.04630893239759476	1
87	182.70000000000002	184.8	0.05567085731333764	1
88	184.8	186.9	0.0526931436289515	1
89	186.9	189.0	0.03930237862174111	1
90	189.0	191.1	0.031959660074105306	0
91	191.1	193.20000000000002	0.03224782034369672	0
92	193.20000000000002	195.3	0.01920321433160448	-1
93	195.3	197.4	0.022515589465689108	-1
94	197.4	199.5	0.024742307608608464	-1
95	199.5	201.60000000000002	0.027719235746668163	-1
96	201.60000000000002	203.70000000000002	0.0264268869708726	-1
97	203.70000000000002	205.8	0.025818215516525397	-1
98	205.8	207.9	0.024973084079137252	-1
99	207.9	210.0	0.028219263909565695	-1
100	210.0	212.10000000000002	0.039077848131479916	1
101	212.10000000000002	214.20000000000002	0.039809375360488175	1
102	214.20000000000002	216.3	0.04069326182424472	1
103	216.3	218.4	0.04228075571745798	1
104	218.4	220.5	0.043129317669075316	1
105	220.5	222.60000000000002	0.03753522226164037	1
106	222.60000000000002	224.70000000000002	0.03697087036099435	0
107	224.70000000000002	226.8	0.034911094605716	0
108	226.8	228.9	0.03456674960615084	0
109	228.9	231.0	0.029388320085557206	-1
110	231.0	233.10000000000002	0.02045841081048153	-1
111	233.10000000000002	235.20000000000002	0.020490461977451233	-1
112	235.20000000000002	237.3	0.02147377293719248	-1
113	237.3	239.4	0.018570105433795545	-1
114	239.4	241.5	0.018938495791549114	-1
115	241.5	243.60000000000002	0.019302183556118593	-1
116	243.60000000000002	245.70000000000002	0.020549650120603963	-1
117	245.70000000000002	247.8	0.019995137175962737	-1
118	247.8	249.9	0.024399560761994704	-1
119	249.9	252.0	0.02655246411238705	-1
120	252.0	254.10000000000002	0.02717121560191085	-1
121	254.10000000000002	256.2	0.03316828505854699	0
122	256.2	258.3	0.03960569518262892	1
123	258.3	260.40000000000003	0.034268920358151135	0
124	260.40000000000003	262.5	0.03875494694796701	1
125	262.5	264.6	0.04385455711185251	1
126	264.6	266.7	0.038820851183932505	1
127	266.7	268.8	0.03616734696153426	0
128	268.8	270.90000000000003	0.04353362271682443	1
129	270.90000000000003	273.0	0.038172134959300455	1
130	273.0	275.1	0.03248027151414448	0
131	275.1	277.2	0.03264974246061094	0
132	277.2	279.3	0.0331146619563874	0
133	279.3	281.40000000000003	0.02988900900622107	-1
134	281.40000000000003	283.5	0.03687402757081258	0
135	283.5	285.6	0.03836361421514904	1
136	285.6	287.7	0.038239850606953285	1
137	287.7	289.8	0.035285502724444584	0
138	289.8	291.90000000000003	0.03487172434414999	0
139	291.90000000000003	294.0	0.02660651007654803	-1
140	294.0	296.1	0.033384343383166475	0
141	296.1	298.2	0.03503486372665454	0
142	298.2	300.3	0.03488476863962387	0
143	300.3	302.40000000000003	0.03495230736881553	0
144	302.40000000000003	304.5	0.037391757258625945	1
145	304.5	306.6	0.03457926094101003	0
146	306.6	308.7	0.0344532572146904	0
147	308.7	310.8	0.03423511612180691	0
148	310.8	312.90000000000003	0.034621056878988594	0
149	312.90000000000003	315.0	0.03209329988806643	0
150	315.0	317.1	0.030034256826851184	-1
151	317.1	319.2	0.03244526366402005	0
152	319.2	321.3	0.03386476690891513	0
153	321.3	323.40000000000003	0.03392040419474787	0
154	323.40000000000003	325.5	0.03521493169297078	0
155	325.5	327.6	0.0306244184697157	-1
156	327.6	329.7	0.025504712680638857	-1
157	329.7	331.8	0.025763674103975148	-1
158	331.8	333.90000000000003	0.02635194481230255	-1
159	333.90000000000003	336.0	0.025139779332477716	-1
160	336.0	338.1	0.02921115622281221	-1
161	338.1	340.2	0.03240327469641502	0
162	340.2	342.3	0.03183015007383786	0
163	342.3	344.40000000000003	0.03054381591483915	-1
164	344.40000000000003	346.5	0.04068720086590139	1
165	346.5	348.6	0.040700955869310135	1
166	348.6	350.7	0.041177170966664706	1
167	350.7	352.8	0.03778620993526428	1
168	352.8	354.90000000000003	0.04051651977095846	1
169	354.90000000000003	357.0	0.031558715111398954	0
170	357.0	359.1	0.02773884467913311	-1
171	359.1	361.2	0.02549433395180009	-1
172	361.2	363.3	0.03240610126787133	0
173	363.3	365.40000000000003	0.028707455016777867	-1
174	365.40000000000003	367.5	0.033469103593531335	0
175	367.5	369.6	0.03237157355810484	0
176	369.6	371.7	0.030152541864769695	-1
177	371.7	373.8	0.028814254308840846	-1
178	373.8	375.90000000000003	0.028477481855888925	-1
179	375.90000000000003	378.0	0.03062884503696906	-1
180	378.0	380.1	0.03409376254239399	0
181	380.1	382.2	0.034845679014699864	0
182	382.2	384.3	0.03310886192533908	0
183	384.3	386.40000000000003	0.03925399249078761	1
184	386.40000000000003	388.5	0.03390188808753671	0
185	388.5	390.6	0.03367969496603786	0
186	390.6	392.7	0.033293919770096325	0
187	392.7	394.8	0.03401561351626803	0
188	394.8	396.90000000000003	0.03490437952775893	0
189	396.90000000000003	399.0	0.035803953931386606	0
190	399.0	401.1	0.03728006478823147	0
191	401.1	403.20000000000005	0.03746853844778211	1
192	403.20000000000005	405.3	0.0386733705909198	1
193	405.3	407.40000000000003	0.032392655722090595	0
194	407.40000000000003	409.5	0.02788582204256518	-1
195	409.5	411.6	0.028670277725054618	-1
196	411.6	413.70000000000005	0.034040258790292106	0
197	413.70000000000005	415.8	0.03225480672405191	0
198	415.8	417.90000000000003	0.042883703759544124	1
199	417.90000000000003	420.0	0.045086419719706713	1
200	420.0	422.1	0.04508108703396811	1
201	422.1	424.20000000000005	0.038596518610188105	1
202	424.20000000000005	426.3	0.03531650618301662	0
203	426.3	428.40000000000003	0.02122313961877783	-1
204	428.40000000000003	430.5	0.0257125957774092	-1
205	430.5	432.6	0.022007687802970174	-1
206	432.6	434.70000000000005	0.022513148972601843	-1
207	434.70000000000005	436.8	0.02345541730504566	-1
208	436.8	438.90000000000003	0.029306262882227707	-1
209	438.90000000000003	441.0	0.024064968510387145	-1
210	441.0	443.1	0.02716546465636325	-1
211	443.1	445.20000000000005	0.028957238922518592	-1
212	445.20000000000005	447.3	0.031038637162230757	-1
213	447.3	449.40000000000003	0.028977856757332346	-1
214	449.40000000000003	451.5	0.03151758082029425	0
215	451.5	453.6	0.031796717211191663	0
216	453.6	455.70000000000005	0.02848982990224418	-1
217	455.70000000000005	457.8	0.025240071224737537	-1
218	457.8	459.90000000000003	0.022962382693624696	-1
219	459.90000000000003	462.0	0.019718351592095753	-1
220	462.0	464.1	0.018207213065548095	-1
221	464.1	466.20000000000005	0.026189460514930138	-1
222	466.20000000000005	468.3	0.02815572124588043	-1
223	468.3	470.40000000000003	0.02885856114778804	-1
224	470.40000000000003	472.5	0.029876904893844272	-1
225	472.5	474.6	0.02722521932879951	-1
226	474.6	476.70000000000005	0.021611822729784753	-1
227	476.70000000000005	478.8	0.02193984598159466	-1
228	478.8	480.90000000000003	0.021813121630508657	-1
229	480.90000000000003	483.0	0.01948986393374795	-1
230	483.0	485.1	0.02242240462683331	-1
231	485.1	487.20000000000005	0.02293675584782586	-1
232	487.20000000000005	489.3	0.024627674286647878	-1
233	489.3	491.40000000000003	0.02652564961602531	-1
234	491.40000000000003	493.5	0.0360054126680255	0
235	493.5	495.6	0.0344756345680678	0
236	495.6	497.70000000000005	0.038977228724880186	1
237	497.70000000000005	499.8	0.037161048763328854	0
238	499.8	501.90000000000003	0.03553974620325797	0
239	501.90000000000003	504.0	0.028031305348131343	-1
240	504.0	506.1	0.03295699390499985	0
241	506.1	508.20000000000005	0.03253655958153859	0
242	508.20000000000005	510.3	0.032107929230980686	0
243	510.3	512.4	0.03365965070390731	0
244	512.4	514.5	0.035637698961765656	0
245	514.5	516.6	0.03688354545398081	0
246	516.6	518.7	0.03602927673505289	0
247	518.7	520.8000000000001	0.038024995222402214	1
248	520.8000000000001	522.9	0.03851145716846758	1
249	522.9	525.0	0.03957669486477646	1
250	525.0	527.1	0.033958838698774925	0
251	527.1	529.2	0.032074624616413173	0
252	529.2	531.3000000000001	0.031128436748961527	-1
253	531.3000000000001	533.4	0.035400733626279025	0
254	533.4	535.5	0.03317679272387749	0
255	535.5	537.6	0.032933715782228375	0
256	537.6	539.7	0.03522157061118358	0
257	539.7	541.8000000000001	0.03771042742149316	1
258	541.8000000000001	543.9	0.03411726115000621	0
259	543.9	546.0	0.03816837362782021	1
260	546.0	548.1	0.04311371849580857	1
261	548.1	550.2	0.03776097385430311	1
262	550.2	552.3000000000001	0.03379000571194323	0
263	552.3000000000001	554.4	0.03131740742475286	-1
264	554.4	556.5	0.03498257624104045	0
265	556.5	558.6	0.03799085263521679	1
266	558.6	560.7	0.037775417054328186	1
267	560.7	562.8000000000001	0.0392450585903107	1
268	562.8000000000001	564.9	0.03968552186196686	1
269	564.9	567.0	0.042138050060469986	1
270	567.0	569.1	0.03395144688516665	0
271	569.1	571.2	0.03875636154460198	1
272	571.2	573.3000000000001	0.0437986584143738	1
273	573.3000000000001	575.4	0.0573412003047181	1
274	575.4	577.5	0.05063531546349237	1
