fmri_tr_index	t_start_s	t_end_s	vigilance_score	label_ternary
0	0.0	2.1	0.09691427290830978	0
1	2.1	4.2	0.08189010360927693	0
2	4.2	6.300000000000001	0.0677700380622698	0
3	6.300000000000001	8.4	0.02856570823374243	-1
4	8.4	10.5	0.04695060329516541	-1
5	10.5	12.600000000000001	0.05076943440397351	-1
6	12.600000000000001	14.700000000000001	0.047446787128307945	-1
7	14.700000000000001	16.8	0.06201459839510472	-1
8	16.8	18.900000000000002	0.06153763121878982	-1
9	18.900000000000002	21.0	0.047503704828988844	-1
10	21.0	23.1	0.07599788918304415	0
11	23.1	25.200000000000003	0.07627106210638648	0
12	25.200000000000003	27.3	0.07198164756309405	0
13	27.3	29.400000000000002	0.07603346225664363	0
14	29.400000000000002	31.5	0.08045132402453806	0
15	31.5	33.6	0.06353889927038305	-1
16	33.6	35.7	0.07077344097132658	0
17	35.7	37.800000000000004	0.06662283293926727	-1
18	37.800000000000004	39.9	0.06126098628511301	-1
19	39.9	42.0	0.0785791729937223	0
20	42.0	44.1	0.06906032450441783	0
21	44.1	46.2	0.05650124958135453	-1
22	46.2	48.300000000000004	0.051116099590088705	-1
23	48.300000000000004	50.400000000000006	0.051119675078185815	-1
24	50.400000000000006	52.5	0.033530152245313485	-1
25	52.5	54.6	0.03891547173158057	-1
26	54.6	56.7	0.05611453768021877	-1
27	56.7	58.800000000000004	0.06379281902522052	-1
28	58.800000000000004	60.900000000000006	0.07050796637350502	0
29	60.900000000000006	63.0	0.06964005085753018	0
30	63.0	65.10000000000001	0.09332270384809924	0
31	65.10000000000001	67.2	0.0919567518504867	0
32	67.2	69.3	0.09950186331283449	1
33	69.3	71.4	0.10890880436461585	1
34	71.4	73.5	0.1309285303740269	1
35	73.5	75.60000000000001	0.103263210232159	1
36	75.60000000000001	77.7	0.10977636288060785	1
37	77.7	79.8	0.09880909249769872	1
38	79.8	81.9	0.09199036500142538	0
39	81.9	84.0	0.07130822580307049	0
40	84.0	86.10000000000001	0.07549016401738096	0
41	86.10000000000001	88.2	0.04771159398734155	-1
42	88.2	90.3	0.07151252924696347	0
43	90.3	92.4	0.0912132939109904	0
44	92.4	94.5	0.1039635469729636	1
45	94.5	96.60000000000001	0.11452481144321211	1
46	96.60000000000001	98.7	0.13429166223843514	1
47	98.7	100.80000000000001	0.11174364449764256	1
48	100.80000000000001	102.9	0.11297660347116001	1
49	102.9	105.0	0.10507357455205373	1
50	105.0	107.10000000000001	0.10142922548494707	1
51	107.10000000000001	109.2	0.1194082092606295	1
52	109.2	111.30000000000001	0.12481259694499687	1
53	111.30000000000001	113.4	0.11087634770961009	1
54	113.4	115.5	0.1168824741380341	1
55	115.5	117.60000000000001	0.12117927727577535	1
56	117.60000000000001	119.7	0.09757119396241533	0
57	119.7	121.80000000000001	0.09202506194645621	0
58	121.80000000000001	123.9	0.08006860499521147	0
59	123.9	126.0	0.07304243167215928	0
60	126.0	128.1	0.059848873411207856	-1
61	128.1	130.20000000000002	0.051507845152716975	-1
62	130.20000000000002	132.3	0.055839351198453305	-1
63	132.3	134.4	0.06139218765018097	-1
64	134.4	136.5	0.07459369574444981	0
65	136.5	138.6	0.08499918769899303	0
66	138.6	140.70000000000002	0.09980348960095109	1
67	140.70000000000002	142.8	0.1067259530734286	1
68	142.8	144.9	0.1079513934760771	1
69	144.9	147.0	0.11012199387526292	1
70	147.0	149.1	0.13636897175810597	1
71	149.1	151.20000000000002	0.14281506351128145	1
72	151.20000000000002	153.3	0.12992354789725152	1
73	153.3	155.4	0.15847142417214022	1
74	155.4	157.5	0.14384029490680064	1
75	157.5	159.6	0.10349661237433816	1
76	159.6	161.70000000000002	0.08370000247552392	0
77	161.70000000000002	163.8	0.08401165034584013	0
78	163.8	165.9	0.0467968488440422	-1
79	165.9	168.0	0.04670543670102359	-1
80	168.0	170.1	0.04564645615113336	-1
81	170.1	172.20000000000002	0.04733162883018637	-1
82	172.20000000000002	174.3	0.04910538713897186	-1
83	174.3	176.4	0.05719102093828554	-1
84	176.4	178.5	0.053232695232106775	-1
85	178.5	180.6	0.06947795740880984	0
86	180.6	182.70000000000002	0.07509599050238905	0
87	182.70000000000002	184.8	0.08690305450411144	0
88	184.8	186.9	0.08273052852445417	0
89	186.9	189.0	0.08671170358862024	0
90	189.0	191.1	0.07619452992520798	0
91	191.1	193.20000000000002	0.08143673354235653	0
92	193.20000000000002	195.3	0.08477793395665158	0
93	195.3	197.4	0.08594147347456854	0
94	197.4	199.5	0.07790571143612424	0
95	199.5	201.60000000000002	0.08300958792213338	0
96	201.60000000000002	203.70000000000002	0.07263884808978585	0
97	203.70000000000002	205.8	0.06281119040265348	-1
98	205.8	207.9	0.0574346608126486	-1
99	207.9	210.0	0.0662835758948645	-1
100	210.0	212.10000000000002	0.060117501472752605	-1
101	212.10000000000002	214.20000000000002	0.06299725129922602	-1
102	214.20000000000002	216.3	0.05786427175841348	-1
103	216.3	218.4	0.06052947754638458	-1
104	218.4	220.5	0.058587321549942936	-1
105	220.5	222.60000000000002	0.06511054031988858	-1
106	222.60000000000002	224.70000000000002	0.05994715931269932	-1
107	224.70000000000002	226.8	0.05431373194057225	-1
108	226.8	228.9	0.07183715465571934	0
109	228.9	231.0	0.09537330195073683	0
110	231.0	233.10000000000002	0.08742617130272297	0
111	233.10000000000002	235.20000000000002	0.1174980308290873	1
112	235.20000000000002	237.3	0.14323023485153333	1
113	237.3	239.4	0.12331341323584642	1
114	239.4	241.5	0.09272578927350868	0
115	241.5	243.60000000000002	0.1006738845473837	1
116	243.60000000000002	245.70000000000002	0.07857230166253827	0
117	245.70000000000002	247.8	0.06139860230431834	-1
118	247.8	249.9	0.07459370381670792	0
119	249.9	252.0	0.07687398271502549	0
120	252.0	254.10000000000002	0.06519555391507477	-1
121	254.10000000000002	256.2	0.057968862907177864	-1
122	256.2	258.3	0.05030915174634598	-1
123	258.3	260.40000000000003	0.04224037685532591	-1
124	260.40000000000003	262.5	0.045406922727358724	-1
125	262.5	264.6	0.05200688302859965	-1
126	264.6	266.7	0.08197958789869766	0
127	266.7	268.8	0.09390066372360809	0
128	268.8	270.90000000000003	0.09393101830733716	0
129	270.90000000000003	273.0	0.13558987608150422	1
130	273.0	275.1	0.16204666139492557	1
131	275.1	277.2	0.1493514578343155	1
132	277.2	279.3	0.16199816975027903	1
